name,category,price,price_per_kg,amount_kg,is_available,product_menu_url
کود تقویتی آهن کمپلسال آیرون COMPLESAL IRON پودر اگریکم AGRIKEM ترکیه 1 کیلو جعبه,,1088500,1088500.0,1.0,True,
کود باغچه کامل پلت سبوسیب (1 کیلویی),,264900,264900.0,1.0,True,
گوگرد مایع پتاسه 1 لیتری 5 ستاره ساوه,,240000,240000.0,1.0,True,
كود کامل 40-5-5 هورتی گرو 2 کیلویی,,685000,342500.0,2.0,True,
کود هیومیک اسید 20 لیتری چوکا کود,,5500000,275000.0,20.0,True,
کود میکرو معدنی کنجاله ساز با مس (10 کیلویی),,875000,87500.0,10.0,True,
کود ارگوفولیک اگری پلکس- 4 گالن 5 لیتری,,900000,180000.0,5.0,True,
پوکه لیکاپون دانه درشت حجم 5 لیتر | بستر کشت هیدروپونیک و تزیینی گیاهان,,85000,17000.0,5.0,True,
اسید هیومیک مایع پلنت چویس آمریکا گالن 10 لیتری | plants choice,,2200000,220000.0,10.0,True,
سیلگارد (سیلیکات پتاسیم) ریحان 5 لیتری,,1180000,236000.0,5.0,True,
کود پلگرون ترا 1 لیتری Plagron Terra Grow 1 litre,,1650000,1650000.0,1.0,True,
کود سولفات پتاسیم اگریتو 1 کیلویی,,290000,290000.0,1.0,True,
پوکه لیکا - کیسه 30 کیلویی,,20600000,686666.6666666666,30.0,True,
کود میکرو آمینو فول 1 کیلوگرمی,,416000,416000.0,1.0,True,
پرلیت گیلدا کد GP02L حجم 2 لیتر,,47000,23500.0,2.0,True,
اکسی کلرور مس 35 درصد پودر وتابل 1کیلوی,,660000,660000.0,1.0,True,
کود شیمیایی اوره گرانول 46 درصد 1 کیلوگرم,,45000,45000.0,1.0,True,
کود کامل 10X شوک آمریکایی حجم 1 لیتر,,306000,306000.0,1.0,True,
کود هیومیک اسید پلنت چویس 1 کیلوگرم,,620000,620000.0,1.0,True,
کود سوپر جاذب کشاورزی 10 کیلوگرم,,245000,24500.0,10.0,True,
کود هیومیک اسید مایع شوک 1 لیتری,,280000,280000.0,1.0,True,
کود مایع اسید آمینه ایزابیون سینجنتا حجم 1 لیتر,,970000,970000.0,1.0,True,
کود مایع هیومیک اسید سبو سیب وزن 20.5 کیلوگرم,,5200000,1040000.0,5.0,True,
کود معجزه گر ایکس گرین 10 کیلوگرم ازت بالا,,554000,55400.0,10.0,True,
کود سولفات پتاسیم جنوبگان وزن 10 کیلوگرم,,140000,14000.0,10.0,True,
کود فسفر بالا شوک آمریکایی 10-52-10 گالن 20 لیتری,,550000,27500.0,20.0,True,
کود کامل 10X شوک 20 لیتری مایع آمریکایی,,2823300,141165.0,20.0,True,
کود مایع امکس مدل بیو 20 حجم 1 کیلوگرم,,268000,268000.0,1.0,True,
گوگرد میکرونیزه 98 درصد آذرشهر وزن 25 کیلوگرم,,550000,22000.0,25.0,True,
سولفات پتاسیم 25 کیلوگرم,,75000,3000.0,25.0,True,
گوگرد پودری 25 کیلوگرم,,55000,2200.0,25.0,True,
کود جلبک دریایی آکادین 1 کیلوگرم تولید کانادا,,1595000,1595000.0,1.0,True,
کود هیومیک گرانوله ایکس گرین 25 کیلوگرم,,21800,872.0,25.0,True,
کود مونو پتاسیم فسفات وپروفرت هلند 10 کیلویی,,835000,83500.0,10.0,True,
کود باکتری ای ام (EM) 20 لیتری,,145000,7250.0,20.0,True,
سولفات پتاسیم 50 کیلوگرم,,75000,1500.0,50.0,True,
کود سه بیست شوک 1 لیتری NPK آمریکایی,,280000,280000.0,1.0,True,
کود کامل 20-20-20 زایز انگلستان 5 کیلوگرمی,,1625000,325000.0,5.0,True,
کود ریشه زا بیورادیکانت 1 لیتری,,1300000,1300000.0,1.0,True,
کود NPK 10-52-10 وزن 10 کیلوگرم,,25000,2500.0,10.0,True,
کود عصاره جلبک دریایی زایز انگلستان وزن 1 کیلوگرم,,1220000,1220000.0,1.0,True,
کود کربوزایز 1 کیلوگرم,,1786000,1786000.0,1.0,True,
کود نیترات کلسیم 0.5 کیلوگرم,,30000,6000.0,5.0,True,
کود سولفات آمونیوم 25 کیلوگرم,,50000,2000.0,25.0,True,
کود مایع هیومیک اسید سبو سیب وزن 1.2 کیلوگرم,,294500,147250.0,2.0,True,
کود هیومیک اسید مجیک وزن 1 کیلوگرم,,229000,229000.0,1.0,True,
کود تریتیکونازول + پیراکلواستروبین ب آ اس اف مدل اینشور پرفرم 12 درصد حجم 5 لیتر و 250 سی سی,,18400000,3680000.0,5.0,True,
مونو پتاسیم فسفات 25 کیلوگرم,,135000,5400.0,25.0,True,
کود مایع مرغی غنی شده برای افزایش عملکرد محصول 20 لیتری,,820000,41000.0,20.0,True,
کود مونو آمونیوم فسفات 25 کیلویی,,4500000,180000.0,25.0,True,
کود سکونشیال 2 امکس 1 لیتری,,1412000,1412000.0,1.0,True,
کود پلت مرغی غنی شده 25 کیلویی,,220000,8800.0,25.0,True,
سیلیکات پتاسیم(5لیتری),,1200000,240000.0,5.0,True,
خرید اینترنتی کود جلبک دریایی مارمارین 1لیتری از شرکت IFTC,,899000,899000.0,1.0,True,
کود ریشه‌زا باسیلار ردسا 1 لیتری,,1242000,1242000.0,1.0,True,
کود اسید هیومیک مایع گرین پیک حجم 20 لیتر,,1300000,65000.0,20.0,True,
کود هیومیک اسید 60% وانوما ریشه زا 1 کیلویی,,766000,766000.0,1.0,True,
کود محرک رشد سبو سیب 1 لیتری,,312300,312300.0,1.0,True,
کمپوست ملارد (17 کیلوگرم),,8300,488.2352941176471,17.0,True,
کود مرغی مایع بیو اگرو 20 لیتری پرهام,,998000,49900.0,20.0,True,
کود مایع اکورمون فیوچرکو بایوساینس وزن 0.5 کیلوگرم,,1070000,214000.0,5.0,True,
کود کلات روی پودری 20٪ تایمکس 1 کیلوگرم,,650000,650000.0,1.0,True,
کود 20-20-20 فلیکسپر حجم 10 کیلویی,,3000000,300000.0,10.0,True,
پرلیت باغبان - 40 لیتری,,158000,3950.0,40.0,True,
کود دامی فراوری شده باغبان - 20 لیتری,,93000,4650.0,20.0,True,
روغن ولک - 5لیتری آریا شیمی,,580000,116000.0,5.0,True,
کود فروت ست پودری وانوما 1 کیلویی,,775000,775000.0,1.0,True,
کود مایع فروت ست جنوبگان حجم 1 لیتر,,176000,176000.0,1.0,True,
کود فولیار کا50 (K50) امکس 1 لیتری,,1251000,1251000.0,1.0,True,
هیومیک اسید مایع 5 لیتری BAMFORD,,330000,66000.0,5.0,True,
کود ویتومکس امکس 1 لیتری,,1118000,1118000.0,1.0,True,
کود اسید ضد شوری کداسال پریمیوم 5 لیتری,,3054000,610800.0,5.0,True,
هیومیک اسید مایع 20 لیتری BAMFORD,,870000,43500.0,20.0,True,
فسفر بالا مایع معجزه گر 20لیتری,,1940000,97000.0,20.0,True,
کوکو پیت | 5 کیلویی | الیاف پوش‌برگ میوه نارگیل,,400000,80000.0,5.0,True,
اسید هیومیک مایع 5 لیتری,,600000,120000.0,5.0,True,
کود هیدروپونیک توت فرنگی (1لیتری),,350000,350000.0,1.0,True,
کود مایع مرغی کوکیدو (20 لیتری),,950000,47500.0,20.0,True,
کود پودری کامل 36-12-12 حجم 15 کیلویی PNP,,6200000,413333.3333333333,15.0,True,
کود کلسیم تریدکورپ 1 کیلویی,,2544000,2544000.0,1.0,True,
کود ریژو کیمیتک 1 لیتری,,1457000,1457000.0,1.0,True,
کود ورمی کمپوست 25 کیلویی گلستان,,360000,14400.0,25.0,True,
کود مایع اوره فسفات طلایه سبزکاوشان 20 لیتری,,3500000,175000.0,20.0,True,
کود ورمی کمپوست باغبان - 40 لیتری,,277500,6937.5,40.0,True,
کود دی آمونیوم فسفات پودری گرین پیک وزن 1 کیلوگرم,,224000,224000.0,1.0,True,
کود مایع بیتال ردسا 1 لیتری,,680000,680000.0,1.0,True,
کود آمینو فسفر P70 وانوما 1 لیتری,,688000,688000.0,1.0,True,
کود دامی فراوری شده باغبان - 40 لیتری,,167000,4175.0,40.0,True,
کود نیترات کلسیم وانوما گرانوله 1 کیلویی,,285000,285000.0,1.0,True,
کود اسکادران پروپاموکارب 1 لیتری سرای سپند,,845600,845600.0,1.0,True,
کود سولفات آمونیوم گرین پیک وزن 10 کیلوگرم,,680000,68000.0,10.0,True,
کوکوپیت باغبان - 20 لیتری,,190000,9500.0,20.0,True,
کود مستر سوپریم 18-18-18 والگرو 10 کیلویی,,3378437,337843.7,10.0,True,
هیومیک اسید لوکس گرین 5 لیتری,,1370000,274000.0,5.0,True,
کود سولفات آمونیوم گرین پیک وزن 25 کیلوگرم,,1120000,44800.0,25.0,True,
کود تغذیه‌ای سولفات منگنز | تولید چین | کیسه 25 کیلویی,,175000,7000.0,25.0,True,
هیومیک اسید - 5لیتری بازرگان کالا,,750000,150000.0,5.0,True,
کلتودیم (سلکت سوپر) 1 لیتری چینی 24 درصد,,790000,790000.0,1.0,True,
کود فسفیت پتاسیم وانوما 1 لیتری,,1160000,1160000.0,1.0,True,
کود کا 41 (K41) امکس 1 لیتری,,1100000,1100000.0,1.0,True,
کود اصلاح کننده گوگرد پودر | مش 300 |اصفهان | 25 کیلویی,,630000,25200.0,25.0,True,
هیومیک اسید لوکس گرین 20 لیتری,,4980000,249000.0,20.0,True,
کود پودری هیومیک اسید حاصلخیز با فناوری XGREEN - 1 کیلویی,,660000,660000.0,1.0,True,
کود مانکوزب متالاکسیل 1 کیلوگرمی مهان,,853200,853200.0,1.0,True,
کود باسشن کلات آهن 1 کیلویی,,1956000,1956000.0,1.0,True,
کود مایع نیتروژن پتاسیم NK60 ایکس گرین وزن 1.4 کیلوگرم,,277000,69250.0,4.0,True,
کود اسید هیومیک پودری گرین پیک وزن 25 کیلوگرم,,5450000,218000.0,25.0,True,
کود کامل ردفر شرکت فرتین اگرو اسپانیا مدل NPK 20-20-20 +TE وزن 25 کیلوگرم,,8250000,330000.0,25.0,True,
کود مایع توربوروت تریدکورپ حجم 5 لیتری,,4104000,820800.0,5.0,True,
کود باتالون 5 لیتری همیار دشت,,1334000,266800.0,5.0,True,
کود نیترات کلسیم کوآلی مکس 25 کیلویی,,4320000,172800.0,25.0,True,
کود آهن نوتریکل 4.8 پرمیوم 1 کیلویی,,1615000,1615000.0,1.0,True,
کود آلکورنین ردسا 1 لیتری,,1350000,1350000.0,1.0,True,
کود لبیکو مگ لبین 1 لیتری همیار منیزیم,,1015000,1015000.0,1.0,True,
کود فسفیت پتاسیم (پروتکت) ردسا 1 لیتری,,972000,972000.0,1.0,True,
کود سولفات پتاسیم 52 کوآلی مکس 10 کیلویی,,1836000,183600.0,10.0,True,
کود مایع مرغی شوک 20 لیتری,,259000,12950.0,20.0,True,
کود مایع آمینواسید سینجنتا مدل ایزابیون حجم 1 لیتر,,1130000,1130000.0,1.0,True,
کود مایع آمینواسید زایز انگلستان مدل آمینوزایز پلاس حجم 1 لیتر,,1050000,1050000.0,1.0,True,
گوگرد مایع پارس خوشه 5 لیتری,,360000,72000.0,5.0,True,
کود مونو پتاسیم فسفات(MKP) گرین پیک وزن 10 کیلوگرم,,2100000,210000.0,10.0,True,
فولویک اسید 95٪ شوک آمریکایی اصل - 5 لیتری,,1897000,379400.0,5.0,True,
کود هگزی تیازوکس 0.5 لیتری مهان,,900000,180000.0,5.0,True,
کود آلجیوس 20 ردسا 1 لیتری,,1242000,1242000.0,1.0,True,
