category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/mkt/product/5840489,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ورمی کمپوست سایز متوسط 10 لیتری آقای خاک,True,127٬700,12770.0,10.0
,https://basalam.com/mkt/product/5732220,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک سانسوریا سایز متوسط 10 لیتری سرزمین خاک,True,127٬000,12700.0,10.0
,https://basalam.com/mkt/product/8319770,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک باغچه ی تقویت شده کیسه شده حاوی قارچ کش و NPK وزن 2 تن,True,23٬680٬000,11840.0,2000.0
,https://basalam.com/starmasho/product/11176939,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک انحصاری تقویتی انواع گل و مزارع و حلزون طبی,True,130٬000,,
,https://basalam.com/zphonar/product/21288871,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک 5 کیلویی ارگانیک بهداشتی کوکوپیت پرلیت گیاهان آپارتمانی گلدان 5 (پس کرایه),True,127٬000,25400.0,5.0
,https://basalam.com/montakhab.co/product/10810248,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص کاکتوس سبزآفرین - وزن 1.700 کیلوگرم,True,45٬000,45000.0,1.7
,https://basalam.com/sangchin1/product/5960166,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ژله ای رنگی 3 گرمی (بسته 5 عددی),True,45٬000,,
,https://basalam.com/gol-baan/product/19603095,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک گلدان هلندی مخصوص گیاهان آپارتمانی+هدیه,True,80٬000,,
,https://basalam.com/radin.p/product/4346510,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک تربت شیشه ای,True,12٬000,,
,https://basalam.com/golsaraye_behesht/product/14581991,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک 15 لیتری پرومکس ملکه,True,275٬000,18333.33333333333,15.0
,https://basalam.com/rafan/product/11785331,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک گلدان,True,350٬000,,
,https://basalam.com/royalnahaal/product/23521715,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک آماده بلوبری 10 لیتری (پس کرایه),True,240٬000,24000.0,10.0
,https://basalam.com/parlag/product/840844,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک رس قرمز بنتونیت مخصوص ماسک صورت 360 گرم,True,150٬000,,
,https://basalam.com/aqua.handmade/product/14080866,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک رس سفید برای کرمسازی، صابونسازی، ماسک صورت، 40 گرمی,True,46٬500,,
,https://basalam.com/partaksoil/product/19717467,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک هلندی پارتاک,True,230٬000,,
,https://basalam.com/sabznahad/product/21713283,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص گلهای آپارتمانی,True,83٬000,,
,https://basalam.com/cafegoll_com/product/4062904,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک قلمه گیاهان آپارتمانی (پس کرایه),True,23٬750,,
,https://basalam.com/cafegoll_com/product/4092907,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک سانسوریا و زاموفیلیا ( حرفه ای ) (پس کرایه),True,27٬550,,
,https://basalam.com/cafegoll_com/product/5190773,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک کوکوچیپس بسته ی یک لیتری (پس کرایه),True,37٬050,,
,https://basalam.com/cafegoll_com/product/5107839,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک قلمه گیاهان آپارتمانی(کوکوپیت و پرلیت ) (پس کرایه),True,20٬900,,
nan,https://basalam.com/cafegoll_com/product/4049538,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک بنفشه آفریقایی (پس کرایه),True,18٬050,nan,nan
