category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/novinkeshtsepahan/product/5565077,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک کوکوپیت,True,55000,55000.0,1.0
,https://basalam.com/shaliizeh/product/7631377,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس قهوه ای مناسب پوست. لایه بردار پوست 200 گرم,True,160000,800000.0,0.2
,https://basalam.com/shaliizeh/product/7631330,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس سفید مناسب پوست نرمال و مختلط 200 گرم,True,160000,800000.0,0.2
,https://basalam.com/starmasho/product/11991638,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک آنتی باکتریال،کاشت سبزی،گیاهان،حلزون طبی,True,130000,21666.666666666668,6.0
,https://basalam.com/starmasho/product/12325147,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک فوق اقتصادی اختصاصی گل و گیاه و مزارع و حلزون,True,130000,21666.666666666668,6.0
,https://basalam.com/starmasho/product/10821720,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک آنتی باکتریال کاشت سبزی،گیاهان زینتی،حلزون طبی,True,55000,9166.666666666666,6.0
,https://basalam.com/starmasho/product/10656022,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ترکیبی،پرلیت متوسط انواع گل،مزارع،کاشت،حلزون,True,130000,21666.666666666668,6.0
,https://basalam.com/golestankala/product/2407904,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک انداز,True,25000,166666.6666666667,0.15
,https://basalam.com/shafa313/product/17204508,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک شیر محلی,True,250000,312500.0,0.8
,https://basalam.com/oranooss/product/12014165,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ژله ای رنگی و سفید رنگی 7000 تومان خاک ژله ای سفید 10000 تومان,True,7000,233333.3333333333,0.03
,https://basalam.com/nikobazrir/product/22108259,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ژله ای رنگی 24 عددی,True,180000,,
,https://basalam.com/sabzgostaran1/product/8662408,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک برگ پوسیده شده (پس کرایه),True,75000,15000.0,5.0
,https://basalam.com/sangchin1/product/5960367,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک ژله ای رنگی 3 گرمی ( بسته 3 عددی )جمعا حدود 9 گرم,True,27000,3000000.0,0.009
,https://basalam.com/somo/product/16962883,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک ژله ای بی رنگ,True,10000,,
,https://basalam.com/shafa313/product/17204508,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک شیر محلی,True,250000,312500.0,0.8
,https://basalam.com/miadshimii/product/20248277,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک دیاتومه برای دفع حشرات موزی 100گرمی,True,160000,1600000.0,0.1
,https://basalam.com/ciity_toys/product/13803519,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک ژله ای رنگی 30 عددی,True,263400,,
,https://basalam.com/sadhu/product/10959941,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=5,خاک معطر رایحه پارادایز (بهشت),True,287000,,
